"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-04-16",,,,,"22.8","H,,S",,,"15.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-04-17",,,,,"27.2","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-04-18",,,,,"19.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-04-19",,,,,"18.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-04-21",,,,,"19.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-04-28",,,,,"18.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-02",,,,,"20.4","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-04",,,,,"22.2","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-07",,,,,"21.8","H,,S","23.9",",,I","20.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-08",,,,,"24.2","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-10",,,,,"22.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-11",,,,,"19.7","H,,S",,,"17.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-14",,,,,"19.7","H,,S","26.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-15",,,,,"23.5","H,,S",,,"12.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-16",,,,,"25.3","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-17",,,,,"29.4","H,,S","37.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-19",,,,,"22.3","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-20",,,,,"19.8","H,,S",,,"17.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-21",,,,,"24.0","H,,S",,,"15.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-23",,,,,"22.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-24",,,,,"21.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-26",,,,,"24.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-27",,,,,"27.7","H,,S",,,"22.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-29",,,,,"25.8","H,,S","32.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-05-31",,,,,"22.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-02",,,,,"21.9","H,,S","25.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-04",,,,,"21.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-06",,,,,"21.3","H,,S","27.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-07",,,,,"22.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-13",,,,,"22.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-16",,,,,"24.2","H,,S","27.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-20",,,,,"24.3","H,,S","27.8",",,I","22.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-21",,,,,"23.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-22",,,,,"23.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-06-24",,,,,"25.0","H,,S","27.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-01",,,,,"27.3","H,,S","28.9",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-03",,,,,"26.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-04",,,,,"25.8","H,,S",,,"22.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-10",,,,,"25.7","H,,S","31.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-15",,,,,"26.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-16",,,,,"27.2","H,,S","31.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-19",,,,,"25.4","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-20",,,,,"26.5","H,,S",,,"20.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-21",,,,,"29.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-25",,,,,"26.7","H,,S","28.9",",,I","25.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-07-30",,,,,"27.2","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-08-06",,,,,"26.2","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-08-07",,,,,"26.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-08-10",,,,,"28.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-08-17",,,,,"27.2","H,,S","27.8",",,I","25.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-08-18",,,,,"26.7","H,,S","30.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-08-19",,,,,"25.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-08-22",,,,,"26.7","H,,S","28.9",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-09-03",,,,,"24.9","H,,S","32.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-09-05",,,,,"26.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-09-10",,,,,"25.6","H,,S",,,"17.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-09-16",,,,,"22.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-10-05",,,,,"23.3","H,,S","36.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-10-11",,,,,"21.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-10-12",,,,,"22.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-10-15",,,,,"20.4","H,,S",,,"12.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-10-21",,,,,"19.6","H,,S",,,"13.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-10-26",,,,,"18.5","H,,S","25.0",",,I","12.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-10-27",,,,,"18.8","H,,S","26.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-11-03",,,,,"18.6","H,,S","25.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-11-06",,,,,"15.0","H,,S","20.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-11-07",,,,,"13.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-11-08",,,,,"16.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-11-11",,,,,"17.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-11-19",,,,,"17.7","H,,S","22.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-11-20",,,,,"16.3","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-11-24",,,,,"16.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-11-25",,,,,"15.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-12-10",,,,,"14.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-12-12",,,,,"16.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-12-16",,,,,"11.4","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-12-24",,,,,"12.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-12-25",,,,,"16.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-12-26",,,,,"16.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1961-12-27",,,,,"16.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-01-29",,,,,"13.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-02-09",,,,,"13.8","H,,S",,,"7.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-02-14",,,,,"12.3","H,,S",,,"8.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-02-17",,,,,"10.6","H,,S","17.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-02-20",,,,,"9.0","H,,S",,,"2.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-02-23",,,,,"10.8","H,,S","16.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-02-27",,,,,"14.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-01",,,,,"11.9","H,,S",,,"6.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-03",,,,,"16.4","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-04",,,,,"19.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-05",,,,,"22.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-08",,,,,"23.2","H,,S",,,"17.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-10",,,,,"17.2","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-13",,,,,"13.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-14",,,,,"11.2","H,,S","13.9",",,I","10.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-16",,,,,"10.4","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-24",,,,,"19.3","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-29",,,,,"14.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-30",,,,,"19.4","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-03-31",,,,,"23.9","H,,S",,,"17.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-04-05",,,,,"18.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-04-06",,,,,"18.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-04-13",,,,,"14.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-05-17",,,,,"18.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-06-01",,,,,"23.3","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-06-02",,,,,"22.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-06-03",,,,,"21.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-06-04",,,,,"21.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-06-05",,,,,"21.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-06-10",,,,,"21.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-07-04",,,,,"26.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-07-05",,,,,"29.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-07-12",,,,,"35.3","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-08-14",,,,,"26.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-08-20",,,,,"26.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-08-23",,,,,"26.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-08-25",,,,,"26.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-08-31",,,,,"26.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-09-06",,,,,"25.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-09-08",,,,,"26.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-09-09",,,,,"28.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-09-11",,,,,"27.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-09-14",,,,,"26.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-09-17",,,,,"26.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-09-19",,,,,"25.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-06",,,,,"22.2","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-07",,,,,"21.4","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-09",,,,,"22.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-12",,,,,"25.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-18",,,,,"21.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-19",,,,,"21.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-21",,,,,"23.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-23",,,,,"19.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-24",,,,,"20.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1962-10-26",,,,,"19.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-01",,,,,"24.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-05",,,,,"25.0","H,,S","26.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-06",,,,,"23.6","H,,S","26.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-07",,,,,"23.1","H,,S","26.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-09",,,,,"23.5","H,,S","26.1",",,I","20.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-10",,,,,"24.4","H,,S","31.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-16",,,,,"23.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-17",,,,,"24.4","H,,S",,,"22.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-18",,,,,"22.5","H,,S","22.8",",,I","22.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-20",,,,,"17.2","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-23",,,,,"17.2","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-24",,,,,"21.1","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-27",,,,,"14.6","H,,S",,,"10.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-28",,,,,"17.1","H,,S","21.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-29",,,,,"18.5","H,,S",,,"12.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-10-31",,,,,"16.7","H,,S",,,"12.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-01",,,,,"16.4","H,,S","21.1",",,I","12.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-02",,,,,"16.4","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-03",,,,,"17.7","H,,S","25.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-04",,,,,"20.7","H,,S","27.8",",,I","15.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-05",,,,,"20.7","H,,S",,,"17.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-08",,,,,"19.6","H,,S","22.8",",,I","15.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-10",,,,,"16.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-11",,,,,"17.3","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-12",,,,,"15.6","H,,S","21.1",",,I","12.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-13",,,,,"16.7","H,,S","21.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-14",,,,,"17.6","H,,S","20.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-15",,,,,"14.6","H,,S",,,"11.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-16",,,,,"17.1","H,,S",,,"12.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-17",,,,,"16.9","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-18",,,,,"16.0","H,,S","22.8",",,I","12.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-19",,,,,"16.9","H,,S","25.0",",,I","11.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-20",,,,,"14.8","H,,S","22.2",",,I","7.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-23",,,,,"14.7","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-24",,,,,"14.3","H,,S","18.9",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-25",,,,,"13.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-26",,,,,"14.6","H,,S","21.1",",,I","11.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-11-29",,,,,"12.2","H,,S",,,"6.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-01",,,,,"9.3","H,,S","13.9",",,I","5.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-03",,,,,"11.8","H,,S","16.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-05",,,,,"11.1","H,,S","17.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-08",,,,,"10.0","H,,S","16.1",",,I","3.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-09",,,,,"10.7","H,,S","17.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-13",,,,,"13.3","H,,S","17.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-15",,,,,"13.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-16",,,,,"12.8","H,,S","16.1",",,I","11.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-18",,,,,"14.7","H,,S","17.8",",,I","11.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-20",,,,,"13.1","H,,S",,,"10.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-22",,,,,"10.8","H,,S","16.1",",,I","6.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-23",,,,,"15.2","H,,S",,,"12.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-24",,,,,"13.2","H,,S","17.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-26",,,,,"12.8","H,,S","13.9",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-27",,,,,"10.2","H,,S","12.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-28",,,,,"8.9","H,,S","13.9",",,I","3.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-29",,,,,"9.3","H,,S","13.9",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1964-12-31",,,,,"9.8","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-01",,,,,"10.4","H,,S","13.9",",,I","7.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-02",,,,,"9.0","H,,S","12.8",",,I","6.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-03",,,,,"10.6","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-05",,,,,"12.5","H,,S","16.1",",,I","10.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-06",,,,,"11.3","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-07",,,,,"8.2","H,,S","12.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-09",,,,,"9.4","H,,S","12.8",",,I","6.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-10",,,,,"10.3","H,,S","13.9",",,I","0.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-11",,,,,"10.0","H,,S","12.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-12",,,,,"11.4","H,,S","12.8",",,I","8.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-14",,,,,"10.6","H,,S","15.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-15",,,,,"11.5","H,,S","15.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-16",,,,,"10.6","H,,S","13.9",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-17",,,,,"8.3","H,,S","12.2",",,I","5.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-18",,,,,"10.4","H,,S","15.0",",,I","6.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-19",,,,,"10.4","H,,S","15.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-20",,,,,"11.0","H,,S","16.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-21",,,,,"14.4","H,,S","16.1",",,I","12.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-22",,,,,"12.5","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-25",,,,,"10.7","H,,S","13.9",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-26",,,,,"9.0","H,,S","15.0",",,I","3.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-29",,,,,"11.7","H,,S","22.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-30",,,,,"12.2","H,,S","21.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-01-31",,,,,"13.2","H,,S","20.0",",,I","6.1",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-01",,,,,"20.6","H,,S","26.1",",,I","12.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-02",,,,,"18.2","H,,S","22.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-03",,,,,"12.5","H,,S","13.9",",,I","10.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-04",,,,,"9.9","H,,S","13.9",",,I","7.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-06",,,,,"7.5","H,,S","12.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-07",,,,,"9.2","H,,S","12.8",",,I","5.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-09",,,,,"9.3","H,,S","13.9",",,I","5.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-10",,,,,"8.2","H,,S","12.2",",,I","3.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-11",,,,,"10.0","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-12",,,,,"9.0","H,,S","15.0",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-13",,,,,"8.7","H,,S","13.9",",,I","3.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-14",,,,,"10.7","H,,S","15.0",",,I","5.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-16",,,,,"6.8","H,,S",,,"0.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-17",,,,,"9.3","H,,S","15.0",",,I","3.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-20",,,,,"9.7","H,,S","13.9",",,I","7.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-21",,,,,"8.8","H,,S","12.2",",,I","3.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-22",,,,,"10.0","H,,S","15.0",",,I","5.0",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-25",,,,,"12.7","H,,S","16.1",",,I","7.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-26",,,,,"13.6","H,,S","22.2",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-27",,,,,"16.5","H,,S","22.2",",,I","3.9",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-02-28",,,,,"12.9","H,,S","18.9",",,I","7.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-04",,,,,"13.9","H,,S","15.0",",,I","12.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-06",,,,,"14.2","H,,S","16.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-07",,,,,"13.9","H,,S","16.1",",,I","12.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-08",,,,,"11.4","H,,S","17.8",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-09",,,,,"11.4","H,,S","13.9",",,I","7.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-10",,,,,"11.7","H,,S","13.9",",,I","7.8",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-11",,,,,"11.9","H,,S","16.1",",,I",,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-12",,,,,"14.3","H,,S","17.2",",,I","12.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-13",,,,,"14.6","H,,S","17.8",",,I","12.2",",,I"
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-14",,,,,"14.4","H,,S",,,,
"TS000060765","GABES, TS","33.88","10.1","4.0","1965-03-16",,,,,"13.1","H,,S","15.0",",,I",,
